gene	TPM_Hela	TPM_PC9
ENSG00000004468	0	0
ENSG00000004478	246.7289014876116	131.4138404813353
ENSG00000004487	85.26660566115989	267.8246114542114
ENSG00000004534	30.470610503725855	37.001727145240615
ENSG00000004660	9.824695797637393	5.119138030736042
ENSG00000004700	64.7612262655708	26.09809892592751
ENSG00000004766	15.548315716156965	15.778351171658567
ENSG00000004776	0.1916390597718607	0.20367923199215018
ENSG00000004777	2.0441499708998476	0.9369244671638908
ENSG00000004779	206.22918018915834	218.629287620374
ENSG00000004799	213.11541040362724	4.209370794504437
ENSG00000004809	0	0
ENSG00000004838	0.8304359256780631	0.7739810815701706
ENSG00000004846	0.22996687172623284	0
ENSG00000004848	0	0
ENSG00000004864	51.74254613840239	19.295212577389695
ENSG00000004866	28.796962715051603	21.46779105197263
ENSG00000004897	43.591498129439245	52.23693369825345
ENSG00000004939	0.12775937318124048	0
ENSG00000004948	0.1916390597718607	0.19010061652600685
ENSG00000004961	43.910896562392345	51.69378907960772
ENSG00000004975	19.317217225003557	22.03809290155065
ENSG00000005001	0.268294683680605	64.63420961884233
ENSG00000005007	13.69580480502898	17.08189825640833
ENSG00000005020	1.328697481084901	47.063481205652835
ENSG00000005022	890.1251048283386	1150.7061890628518
ENSG00000005059	2.7596024607147944	20.16424396722287
ENSG00000005073	8.419342692643747	1.3171257002159045
ENSG00000005075	336.39042958620615	219.86494162779303
ENSG00000005100	22.089595623036477	14.216810393052084
ENSG00000005102	3.832781195437214	0
ENSG00000005108	0.07665562390874428	0.21725784745829355
ENSG00000005156	18.422901612734876	8.663156667399454
ENSG00000005175	43.05490876207804	49.847097376212226
ENSG00000005187	1.0092990481317998	2.349100475642799
ENSG00000005189	9.070915495868073	7.115194504259113
ENSG00000005194	100.31665982191001	66.25006485931338
ENSG00000005206	16.595942576243136	9.314930209774335
ENSG00000005238	2.7340505860785465	2.905823709754676
ENSG00000005243	2.1208055948085915	1.140603699156041
ENSG00000005249	2.989569332441027	10.672791756388671
ENSG00000005302	21.859628751310243	21.766520592227785
ENSG00000005339	5.7491717931558215	5.349974493660478
ENSG00000005379	2.0185980962635997	0.36662261758587034
ENSG00000005381	0	0
ENSG00000005421	1.890838723082359	0.16294338559372015
ENSG00000005436	18.065175367827404	17.760829029715495
ENSG00000005448	35.184931374113624	39.09283392702669
ENSG00000005469	7.461147393784444	5.825226034975495
ENSG00000005471	0.39605405686184547	0.2715723093228669
ENSG00000005483	18.256814427599263	12.139282226732151
ENSG00000005486	29.576294891457167	24.943916611305326
ENSG00000005513	0	0
ENSG00000005700	16.838685385287494	17.883036568910786
ENSG00000005801	23.20110216971327	12.777477153640888
ENSG00000005810	25.871273069201195	16.52517502229645
ENSG00000005812	27.289402111512963	15.696879478861709
ENSG00000005844	0.9070915495868073	0.8690313898331742
ENSG00000005882	17.119756006286224	21.250533204514337
ENSG00000005884	7.665562390874428	68.81642318241448
ENSG00000005889	29.29522427045844	7.916332816761571
ENSG00000005893	67.07367092015124	111.90137005648731
ENSG00000005955	34.8527570038424	41.56414194186478
ENSG00000005961	1.3798012303573972	0.7604024661040274
ENSG00000005981	0.5876931166337062	0
ENSG00000006007	34.31616763648119	79.2583784758787
ENSG00000006015	36.29643792079042	52.98375754889134
ENSG00000006016	103.88114633366663	0.393779848518157
ENSG00000006025	3.2195362041672597	12.981156385633039
ENSG00000006042	0	1.2763898538174745
ENSG00000006047	0.7154524898149467	0.36662261758587034
ENSG00000006059	0	0.19010061652600685
ENSG00000006062	8.649309564369979	9.30135159430819
ENSG00000006071	0.9198674869049314	0
ENSG00000006074	0	0
ENSG00000006075	0	0
ENSG00000006114	8.202151758235638	7.0065655805299665
ENSG00000006116	0.06387968659062024	0
ENSG00000006118	29.4868633302303	16.742432869754744
ENSG00000006125	105.56757005965899	41.46909163360178
ENSG00000006128	0	0
ENSG00000006194	21.182504073449667	29.003922635682187
ENSG00000006210	0.15331124781748856	0.17652200105986351
ENSG00000006282	17.924640057328038	24.251407222532016
ENSG00000006283	0.7410043644511947	0.29872954025515364
ENSG00000006327	95.06574958416103	177.85270537554553
ENSG00000006377	4.5865614972065325	0
ENSG00000006432	0.5110374927249619	2.6206727849656657
ENSG00000006451	38.136172894600286	57.30175726712492
ENSG00000006453	14.551792605343291	42.70474564102082
ENSG00000006459	1.6097681020836299	1.7787986260647783
ENSG00000006468	4.037196192527199	3.1638174036113997
ENSG00000006530	26.650605245606762	38.99778361876369
ENSG00000006534	64.81233001484328	21.86157090049079
ENSG00000006555	0	6.395527884553516
ENSG00000006576	17.068652257013728	13.510722388812628
ENSG00000006606	0.22996687172623284	0.7739810815701706
ENSG00000006607	14.858415100978268	13.374936234151194
ENSG00000006611	13.73413261698335	0
ENSG00000006625	155.44482934961528	336.11146863344624
ENSG00000006634	39.49042225032143	26.831344161099253
ENSG00000006638	3.6539180729834775	0.12220753919529011
ENSG00000006652	110.3457706166374	52.4406129302456
ENSG00000006659	0	0
ENSG00000006695	14.411257294843924	7.386766813581981
ENSG00000006704	32.89803859416942	15.384571323140412
ENSG00000006712	42.62052689326182	37.69423653401393
ENSG00000006715	13.41473418403025	37.056041607105186
ENSG00000006740	4.420474312070921	0.35304400211972703
ENSG00000006744	52.34301519235422	26.111677541393654
ENSG00000006747	2.3507724665348246	0.8147169279686007
ENSG00000006756	1.4947846662205135	0
ENSG00000006757	36.11757479833668	38.5632679238471
ENSG00000006788	0.268294683680605	0
ENSG00000006831	38.60888257537087	53.90710340058909
ENSG00000006837	2.951241520486655	2.9737167870853924
ENSG00000007001	0	0
ENSG00000007038	140.7269495591364	41.12962624694819
ENSG00000007047	8.17659988359939	8.20148374155058
ENSG00000007062	0.7921081137236909	0.6110376959764505
ENSG00000007080	146.33558604179285	120.03496072070719
ENSG00000007129	0	0
ENSG00000007168	58.641552290189374	56.98944911140362
ENSG00000007171	0	0.10862892372914677
ENSG00000007174	0.31939843295310116	0
ENSG00000007202	35.73429667879296	23.92552045134458
ENSG00000007216	0	0
ENSG00000007237	1.5331124781748855	0.9640816980961775
ENSG00000007255	10.297405478407983	66.77963086249298
ENSG00000007264	14.705103853160779	0.5703018495780205
ENSG00000007306	0	0.3258867711874403
ENSG00000007312	0.39605405686184547	0
ENSG00000007314	0.025551874636248095	0.08147169279686008
ENSG00000007341	41.31738128681317	24.862444918508466
ENSG00000007350	0.2938465583168531	0
ENSG00000007372	27.442713359330455	29.655696178057067
ENSG00000007376	35.42767418315798	33.824331126163074
ENSG00000007384	3.577262449074733	15.153734860215975
ENSG00000007392	44.14086343411858	29.46559556153106
ENSG00000007402	0.20441499708998476	0.2308364629244369
ENSG00000007516	0.5621412419974581	2.0911067817860753
ENSG00000007520	49.41732554650381	60.09895205315045
ENSG00000007541	12.418211073216575	10.75426344918553
ENSG00000007545	4.931511804795882	4.548836181158021
ENSG00000007866	6.630711468106381	10.917206834779249
ENSG00000007908	0	0
ENSG00000007923	43.85979281311985	22.58123752019638
ENSG00000007933	0	0
ENSG00000007944	18.02684755587303	10.496269755328807
ENSG00000007952	0.1916390597718607	0.2851509247890103
ENSG00000007968	3.8455571327553377	2.987295402551536
ENSG00000008018	371.9586390798635	476.82666070908977
ENSG00000008056	0.07665562390874428	0
ENSG00000008083	5.442549297520844	8.215062357016723
ENSG00000008086	1.2520418571761567	1.0048175444946075
ENSG00000008118	0	0.17652200105986351
ENSG00000008128	16.787581636015	26.36967123525038
ENSG00000008130	37.292961031604094	45.36615427238491
ENSG00000008196	0	0
ENSG00000008197	0	0
ENSG00000008226	0.2427428090443569	0.29872954025515364
ENSG00000008256	8.853724561459964	10.564162832659523
ENSG00000008277	6.004690539518302	2.865087863356246
ENSG00000008282	81.99596570772015	138.13525513707626
ENSG00000008283	22.920031548714544	40.640796090167036
ENSG00000008294	23.073342796532028	24.251407222532016
ENSG00000008300	4.216059314980935	2.0911067817860753
ENSG00000008311	2.7851543353510424	0.5024087722473037
ENSG00000008323	0.31939843295310116	20.639495508537884
ENSG00000008324	46.23611715429092	49.344688603964926
ENSG00000008382	9.070915495868073	5.064823568871468
ENSG00000008394	293.98709362735246	995.4211425920364
ENSG00000008405	18.09072724246365	18.41260257209038
ENSG00000008438	0.08943156122686834	0.17652200105986351
ENSG00000008441	21.029192825632183	1.6022766250049147
ENSG00000008513	9.224226743685561	13.67366577440635
ENSG00000008516	0.07665562390874428	0.04073584639843004
ENSG00000008517	2.440204027761693	2.8786664788223892
ENSG00000008710	11.536671398266014	8.378005742610444
ENSG00000008735	1.3798012303573972	0.5974590805103073
ENSG00000008838	28.82251458968785	24.088463836938292
ENSG00000008853	11.843293893900992	4.1957921790382935
ENSG00000008869	5.96636272756393	8.744628360196316
ENSG00000008952	60.46851132668111	95.55271703525074
ENSG00000008988	3256.4714389539563	2214.577132219717
ENSG00000009307	333.95022555844446	566.8800384805525
ENSG00000009335	30.700577375452088	41.37404132533877
ENSG00000009413	13.912995739437088	12.791055769107032
ENSG00000009694	0.05110374927249619	2.1046853972522186
ENSG00000009709	0	0
ENSG00000009724	0.6771246778605745	1.0998678527576111
ENSG00000009765	0.35772624490747335	0.35304400211972703
ENSG00000009780	6.4135205336982715	3.44896832840041
ENSG00000009790	1.3159215437667768	1.6701697023356314
ENSG00000009830	15.727178838610703	35.86112344608458
ENSG00000009844	56.49519482074454	76.78707046104061
ENSG00000009950	2.2868927799442047	2.430572168439659
ENSG00000009954	52.02361675940112	21.169061511717477
ENSG00000010017	19.023370666686706	27.83616170559386
ENSG00000010030	0	0.5703018495780205
ENSG00000010072	17.566913812420566	9.803760366555496
ENSG00000010165	26.356758687289908	20.761703047733175
ENSG00000010219	30.100108321500255	48.448499983199454
ENSG00000010244	181.34165429345273	188.66128328659565
ENSG00000010256	207.39179048510766	146.730518727145
ENSG00000010270	41.89229846612875	51.680210464141574
ENSG00000010278	166.57267075370132	655.3582968579424
ENSG00000010282	0	0
ENSG00000010292	89.89149497032079	54.28730463364109
ENSG00000010295	0.39605405686184547	0.4345156949165871
ENSG00000010310	0.53658936736121	0.787559697036314
ENSG00000010318	6.490176157607016	4.168634948106007
ENSG00000010319	0.31939843295310116	0.2851509247890103
ENSG00000010322	16.276544143290035	11.826974071010856
ENSG00000010327	0.37050218222559733	0.29872954025515364
ENSG00000010361	17.14530788092247	21.780099207693926
ENSG00000010379	0	0.6110376959764505
ENSG00000010404	23.597156226575112	72.41475628094246
ENSG00000010438	0.6387968659062023	63.805914075407586
ENSG00000010539	7.780545826737544	4.562414796624164
ENSG00000010610	0.7921081137236909	0.5431446186457338
ENSG00000010626	10.080214543999872	23.762577065750854
ENSG00000010671	0	0.665352157841024
ENSG00000010704	8.45767050459812	14.189653162119795
ENSG00000010803	15.395004468339478	9.355666056172765
ENSG00000010810	76.46398484897243	27.700375550932424
ENSG00000010818	2.4146521531254446	4.345156949165871
ENSG00000010932	0	0
ENSG00000011007	25.181372454022497	13.239150079489763
ENSG00000011009	55.511447647248986	56.98944911140362
ENSG00000011021	5.83860335438269	2.8515092478901027
ENSG00000011028	15.292796969794486	0.3258867711874403
ENSG00000011052	1954.999480293978	2412.037358328373
ENSG00000011083	0.1916390597718607	0.13578615466143346
ENSG00000011105	2.0313740335817236	3.65264756039256
ENSG00000011114	5.761947730473945	9.002622054053038
ENSG00000011132	8.317135194098755	4.996930491540751
ENSG00000011143	13.15921543766777	20.25929427548587
ENSG00000011198	33.741250457165606	25.935155540333792
ENSG00000011201	2.440204027761693	0.027157230932286693
ENSG00000011243	34.29061576184494	34.978513440785264
ENSG00000011258	7.933857074555033	13.456407926948057
ENSG00000011260	60.110785081773635	69.08799549173735
ENSG00000011275	14.130186673845197	16.212866866575155
ENSG00000011295	22.21735499621772	28.297834631442733
ENSG00000011304	164.92457483966334	138.47472052372984
ENSG00000011332	2.68294683680605	1.5615407786064845
ENSG00000011347	1.328697481084901	2.118264012718362
ENSG00000011376	13.299750748167133	9.830917597487783
ENSG00000011405	16.966444758468732	12.763898538174745
ENSG00000011422	62.614868796125954	63.289926687694134
ENSG00000011426	102.82074353626234	103.71346493040286
ENSG00000011451	14.296273858980808	8.269376818881298
ENSG00000011454	33.639042958620614	26.084520310461368
ENSG00000011465	0	0
ENSG00000011478	32.98747015539629	16.538753637762596
ENSG00000011485	84.34673817425495	56.44630449275789
ENSG00000011523	5.813051479746441	4.480943103827304
ENSG00000011566	9.837471734955516	16.511596406830307
ENSG00000011590	0.21719093440810883	0.24441507839058021
ENSG00000011600	0	0
ENSG00000011638	4.446026186707169	32.357840655819594
ENSG00000011677	2.9384655831685307	8.60884220553488
ENSG00000012048	21.642437816902138	32.72446327340546
ENSG00000012061	109.74530156268557	91.85933362845974
ENSG00000012124	0	25.690740461943214
ENSG00000012171	4.3565946254803	19.44457734751727
ENSG00000012174	15.739954775928826	13.55145823521106
ENSG00000012211	9.134795182458694	4.521678950225734
ENSG00000012223	0.20441499708998476	0.3802012330520137
ENSG00000012232	11.30670452653978	7.237402043454403
ENSG00000012504	0	0.5703018495780205
ENSG00000012660	113.37366776103279	78.62018354896998
ENSG00000012779	0.11498343586311642	25.826526616604642
ENSG00000012817	0	0
ENSG00000012822	24.09541778198195	17.828722107046215
ENSG00000012963	28.97582583750534	22.010935670618366
ENSG00000012983	38.68553819927962	21.318426281845053
ENSG00000013016	0	1.493647701275768
ENSG00000013275	159.9164074109587	148.41426704494677
ENSG00000013288	3.4111752639391204	6.89793665680082
ENSG00000013293	0	0
ENSG00000013297	0.9709712361774276	0.6517735423748806
ENSG00000013306	223.13174526103649	206.7208418565663
ENSG00000013364	7.51225114305694	33.987274511756794
ENSG00000013374	51.41037176813117	61.850593448282936
ENSG00000013375	26.5100699351074	16.75601148522089
ENSG00000013392	5.659740231928953	4.358735564632014
ENSG00000013441	45.66119997497535	31.896167729970717
ENSG00000013503	8.725965188278725	8.812521437527032
ENSG00000013523	6.784022715923869	12.953999154700751
ENSG00000013561	28.107062099872905	21.481369667438774
ENSG00000013563	21.808525002037747	13.985973930127647
ENSG00000013573	44.498589679026054	40.58648162830246
ENSG00000013583	40.62748067163447	60.62851805633004
ENSG00000013588	26.305654938017412	69.21020303093263
ENSG00000013619	4.254387126935308	1.4121760084789081
ENSG00000013725	0	0.665352157841024
ENSG00000013810	57.542821680830706	57.30175726712492
ENSG00000014123	17.08142819433185	25.799369385672357
ENSG00000014138	38.468347264871504	28.406463555171882
ENSG00000014164	8.77706893755122	6.286898960824369
ENSG00000014216	29.831813637819653	108.42524449715461
ENSG00000014257	0	1.5886980095387713
ENSG00000014641	309.4332018449644	309.6060112435344
ENSG00000014824	30.010676760273384	46.16729258488738
ENSG00000014914	5.084823052613371	7.6311818919725605
ENSG00000014919	16.95366882115061	11.976338841138432
ENSG00000015133	3.2323121414853837	3.3946538665358363
ENSG00000015153	26.931675866605488	14.040288391992219
ENSG00000015171	30.636697688861467	22.68986644392553
ENSG00000015285	0.10220749854499238	0.21725784745829355
ENSG00000015413	0	0
ENSG00000015475	39.822596620592655	86.2106295945441
ENSG00000015479	388.9634116502866	261.2389829531318
ENSG00000015520	0.11498343586311642	0.19010061652600685
ENSG00000015532	6.9628858383776056	9.790181751089353
ENSG00000015568	1.5075606035386375	4.155056332639864
ENSG00000015592	0	0.36662261758587034
ENSG00000015676	22.805048112851427	37.73497238041236
ENSG00000016082	7.959408949191282	0
ENSG00000016391	1.328697481084901	0.2308364629244369
ENSG00000016402	1.9419424723548553	34.28600405201195
ENSG00000016490	0	0
ENSG00000016602	0	0
ENSG00000016864	58.21994635869128	47.2400032067127
ENSG00000017260	41.419588785358165	58.279417580687245
ENSG00000017373	0.15331124781748856	2.389836322041229
ENSG00000017427	1.648095914038002	0.20367923199215018
ENSG00000017483	71.04698742608782	0.4616729258488738
ENSG00000017621	0.9837471734955516	0.9505030826300341
ENSG00000017797	27.685456168374813	47.97324844188444
ENSG00000018189	3.130104642940392	7.237402043454403
ENSG00000018236	0	1.575119394072628
ENSG00000018280	1.07317873472242	1.0998678527576111
ENSG00000018408	13.912995739437088	19.417420116584985
ENSG00000018510	81.88098227185702	45.230368117723486
ENSG00000018607	0	0
ENSG00000018610	27.40438554737608	60.56062497899932
ENSG00000018625	0	0.2715723093228669
ENSG00000018699	13.98965136334583	23.450268910029557
ENSG00000018869	0	2.729301708694812
ENSG00000019102	0.22996687172623284	57.69553711564308
ENSG00000019144	5.825827417064565	15.085841782885256
ENSG00000019169	0	1.9824778580569284
ENSG00000019186	2.5551874636248093	7.386766813581981
ENSG00000019485	6.91178208910511	0.8961886207654609
ENSG00000019505	0.11498343586311642	0
ENSG00000019549	34.4822548216168	18.045979954504507
ENSG00000019582	0.9070915495868073	0.9369244671638908
ENSG00000019991	0.4088299941799695	0
ENSG00000019995	16.212664456699414	14.379753778645803
ENSG00000020129	13.874667927482715	9.803760366555496
ENSG00000020181	2.8618099592597868	0.17652200105986351
ENSG00000020219	0	0
ENSG00000020256	31.198838930858926	26.899237238429965
ENSG00000020426	37.65068727651157	68.2596999483026
ENSG00000020577	2.184685281399212	3.89706263878314
ENSG00000020633	11.421687962402897	0
ENSG00000020922	47.85866119369268	58.98550558492669
ENSG00000021300	1.3670252930392732	5.105559415269898
ENSG00000021355	39.49042225032143	105.85888617405351
ENSG00000021461	0	1.018396159960751
ENSG00000021488	0	0.3258867711874403
ENSG00000021574	5.646964294610829	8.364427127144301
ENSG00000021645	0.6132449912699542	0
ENSG00000021762	8.687637376324352	0.8011383125024574
ENSG00000021776	32.540312349261946	18.847118267006966
ENSG00000021826	267.1448493219738	7.101615888792971
ENSG00000021852	0	0
ENSG00000022267	38.76219382318836	1.2356540074190445
ENSG00000022277	167.27534730619817	164.16546098567306
ENSG00000022355	0	0
ENSG00000022556	0.8304359256780631	44.55143734441632
ENSG00000022567	3.9477646313003305	8.187905126084438
ENSG00000022840	42.93992532621492	51.05559415269898
ENSG00000022976	6.694591154697001	16.579489484161027
ENSG00000023041	42.071161588582484	31.298708649460412
ENSG00000023171	7.0395414622863495	2.5256224767026625
ENSG00000023191	63.85413471598398	84.87992527886205
ENSG00000023228	133.32968185194255	58.646040198273106
ENSG00000023287	36.52640479251665	17.380627796663482
ENSG00000023318	81.06332228349709	69.56324703305236
ENSG00000023330	34.827205129206156	43.28862610606499
ENSG00000023445	2.2868927799442047	6.422685115485804
ENSG00000023516	5.90248304097331	4.032848793444574
ENSG00000023572	33.01302203003254	18.2632378019628
ENSG00000023608	21.37414313322153	35.25008575010813
ENSG00000023697	70.7148130558166	58.44236096628096
ENSG00000023734	270.61990427250356	150.34243044113913
ENSG00000023839	0.7921081137236909	48.24482075120731
ENSG00000023892	0.35772624490747335	14.040288391992219
ENSG00000023902	16.76202976137875	1.059132006359181
ENSG00000023909	44.97129935979665	307.17543907509474
ENSG00000024048	10.476268600861717	10.34690498520123
ENSG00000024422	37.21630540769535	0.9505030826300341
ENSG00000024526	35.529881681702975	41.74066394292464
ENSG00000024862	22.28123468280834	35.60312975222785
ENSG00000025039	0.2938465583168531	0.21725784745829355
ENSG00000025156	20.36484408508973	28.908872327419182
ENSG00000025293	29.52519114218467	10.414798062531947
ENSG00000025423	1.6097681020836299	2.6206727849656657
ENSG00000025434	35.72152074147483	46.47960074060867
ENSG00000025708	15.522763841520717	3.77485509958785
ENSG00000025770	37.97008570946467	83.88868634983359
ENSG00000025772	105.83586474333961	76.338976150657885
ENSG00000025796	48.3441468117814	53.21459401181577
ENSG00000025800	19.57273597136604	15.601829170598705
ENSG00000026025	732.2017436390073	2.457729399371946
ENSG00000026036	1.4820087289023893	1.6022766250049147
ENSG00000026103	8.764293000233097	9.708710058292493
ENSG00000026297	17.004772570423107	31.271551418528126
ENSG00000026508	94.52916021679982	430.83589012526227
ENSG00000026559	66.0388199973832	0
ENSG00000026652	8.930380185368708	1.4664904703434813
ENSG00000026751	0	0.5974590805103073
ENSG00000026950	2.68294683680605	6.490578192816519
ENSG00000027001	11.255600777267286	17.52999256679106
ENSG00000027075	4.407698374752797	25.093281381432902
ENSG00000027644	0.21719093440810883	0
ENSG00000027697	30.151212070772754	98.63506274606526
ENSG00000027847	17.068652257013728	17.258420257468195
ENSG00000027869	13.746908554301475	6.7349932712071
ENSG00000028116	18.039623493191154	36.24132467913659
ENSG00000028137	0.17886312245373667	0.5974590805103073
ENSG00000028203	26.062912128973053	52.4406129302456
ENSG00000028277	0.7793321764055668	1.0998678527576111
ENSG00000028310	80.04124729804715	40.43711685817488
ENSG00000028528	57.3256307464226	37.58560761028478
ENSG00000028839	32.20813797899073	50.26803445566267
ENSG00000029153	6.822350527878241	11.989917456604575
ENSG00000029363	147.93257820655836	155.92324139772404
ENSG00000029364	21.24638376004029	47.34863213044184
ENSG00000029534	1.2648177944942807	0.5024087722473037
ENSG00000029559	0	0
ENSG00000029639	20.8247778285422	17.543571182257203
ENSG00000029725	47.50093494878521	24.69950153291475
ENSG00000029993	175.83522530934127	127.99202938386719
ENSG00000030066	153.3240237548067	39.66313577660471
ENSG00000030110	18.793403794960476	17.679357336918635
ENSG00000030304	0.33217437027122526	0.3258867711874403
ENSG00000030419	1.2137140452217845	3.4218110974681233
ENSG00000030582	60.41740757740862	75.00827183497584
ENSG00000031003	8.99425987195933	9.056936515917611
ENSG00000031081	0.15331124781748856	0.5159873877134471
ENSG00000031544	0	0.13578615466143346
ENSG00000031691	31.173287056222673	21.766520592227785
ENSG00000031698	146.48889728961032	298.98753394901036
ENSG00000031823	31.134959244268305	23.341639986300414
ENSG00000032219	6.656263342742628	6.151112806162936
ENSG00000032389	37.76567071237468	62.19005883493652
ENSG00000032444	14.245170109708313	17.20410579560362
ENSG00000032742	5.110374927249619	14.135338700255224
ENSG00000033011	30.010676760273384	25.853683847536928
ENSG00000033030	26.114015878245553	26.057363079529082
ENSG00000033050	75.16083924252376	43.329361952463415
ENSG00000033100	11.830517956582867	16.02276625004915
ENSG00000033122	0.15331124781748856	0.4345156949165871
ENSG00000033170	6.617935530788256	58.15721004149195
ENSG00000033178	11.025633905541053	12.872527461903893
ENSG00000033327	1.9547184096729793	3.53044002119727
ENSG00000033627	8.227703632871886	8.934728976722322
ENSG00000033800	17.068652257013728	14.053867007458363
ENSG00000033867	11.357808275812278	6.816464964003959
ENSG00000034053	0.4599337434524657	0
ENSG00000034063	31.122183306950177	12.356540074190445
ENSG00000034152	15.420556342975726	37.517714532954066
ENSG00000034239	0	1.0455533908930377
ENSG00000034510	4055.734077575797	1162.1258046698783
ENSG00000034533	5.1487027392039915	6.273320345358226
ENSG00000034677	14.730655727797025	13.402093465083482
ENSG00000034693	24.33816059102631	34.39463297574109
ENSG00000034713	108.63379501600878	107.89567849397501
ENSG00000034971	0	0
ENSG00000035115	7.908305199918786	84.62193158500533
ENSG00000035141	87.37463531865036	53.4725877056725
ENSG00000035403	45.137386544932255	46.75117304993154
ENSG00000035499	48.0247483788283	14.257546239450512
ENSG00000035664	1.4053531049936454	5.4993392637880545
ENSG00000035681	29.026929586777833	10.727106218253244
ENSG00000035687	70.67648524386223	56.77219126394533
ENSG00000035720	0	0
ENSG00000035862	47.002673393378366	12.01707468753686
ENSG00000035928	33.5240595227575	61.71480729362151
ENSG00000036054	12.073260765627223	34.05516758908751
ENSG00000036257	58.41158541846314	136.5193998966052
ENSG00000036448	0	0
ENSG00000036473	0	0
ENSG00000036530	0.21719093440810883	0.21725784745829355
ENSG00000036549	25.462443075021227	40.844475322159184
ENSG00000036565	0	0
ENSG00000036672	1.6097681020836299	1.0727106218253244
ENSG00000036828	0	0
ENSG00000037042	9.85024767227364	11.256672221432833
ENSG00000037241	262.0472503320423	146.25526718582998
ENSG00000037280	0.3066224956349771	0.31230815572129694
ENSG00000037474	161.21955301740735	76.47476230531933
ENSG00000037637	7.295060208648831	6.219005883493653
ENSG00000037749	27.417161484694205	14.32543931678123
ENSG00000037757	38.5705547634165	19.838357196035428
ENSG00000037897	29.895693324410267	28.55582832529946
ENSG00000037965	1.2392659198580325	0.3258867711874403
ENSG00000038002	15.446108217611974	13.266307310422048
ENSG00000038210	17.119756006286224	11.107307451305257
ENSG00000038219	23.00946310994141	15.696879478861709
ENSG00000038274	90.22366934059202	53.28248708914649
ENSG00000038295	10.105766418636122	0.35304400211972703
ENSG00000038358	22.421769993307702	18.01882272357222
ENSG00000038382	30.917768309860193	10.95794268117768
ENSG00000038427	0.08943156122686834	0.08147169279686008
ENSG00000038532	5.876931166337061	3.462546943866553
ENSG00000038945	0	0
ENSG00000039068	0	26.912815853896113
ENSG00000039123	72.68230740280771	46.28950012408267
ENSG00000039139	0.43438186881621765	0.40735846398430037
ENSG00000039319	21.859628751310243	12.302225612325872
ENSG00000039523	15.228917283203865	8.717471129264029
ENSG00000039537	0.21719093440810883	0
ENSG00000039560	92.48501024589997	100.35954691026546
ENSG00000039600	0.14053531049936452	0.13578615466143346
ENSG00000039650	22.69006467698831	22.961438753248398
ENSG00000039987	0.16608718513561263	0.12220753919529011
ENSG00000040199	2.7851543353510424	2.213314320981365
ENSG00000040275	106.44910973460955	49.928569069009086
ENSG00000040341	31.403253927948906	22.56765890473024
ENSG00000040487	6.84790240251449	7.4275026599804095
ENSG00000040531	7.857201450646289	8.866835899391605
ENSG00000040608	1.4692327915842653	1.8195344724632085
